Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
47.28,7.143156743876314,2.782488279880703,9.143907575975046,-0.5632253213691495,0.8709712064498213,2.625883260215209,7.146575369026334,2.780411952579077,9.142700028677973,13.79701845,3356762.679,107.801362839,1245.45417113,107.3204605727495,6.207506717683884,8.057259631192188,-0.3075295997194942,1.38096710997926,-0.2818864742486014,14.49840474947046,-7.350782752170499,-8.076610358730358,2.92270386172288,-0.541265627727986,-31.04803452366103,107.3204605727495,6.207506717683884,8.057259631192188,1082.804650258263,-609.8364934895671,82.39922915842199,61.28063445108894,32.80525423360538,82.39922915842197,102.2011649299515,34.1871133163638,-2.701295988327413, 2094.531243,-10.78070723, 13.56020754,-10.78070723,  1504.92913, 3.988957259, 13.56020754, 3.988957259, 3149.286421,77.06789988,2479.586387,45.48909736227699,4.228124518774185,35.42301726300252,35.116386387497,35.11620087183,34.40969331710399,6.841457371828125,18.19346896939154,0.9443487243638971,0.2825368675647866,0.10296215311628,0.133331167716398,-0.518458790187982,0.7012372913158638,0.3908660877214179,0.294432412641946,0.5189655786671253,-0.700562452878569,-0.3920743384607305,-0.2935382273163735,4.2935199159003,3.3010786816549,37.624342760932,37.810582718857,-122.37718994924,-8815725.345917437,-14010166.91129136,12758732.87711551,-8863975.875445228,-13979689.62232064,12758732.87711551,0.19753934497232,35.11620087183,-3.2583154288322e-09,0.320535936,19.6656354,19.6656354,0.998367436,1.1970579,41996938,68.5914178,1.1970579,0.876521966,0,1,0.523,0,-0.600562443,-0.174,0.348,0,-0.298872381,-0.747180952,-0.747803373,0,0,-0.199417969,-1,35.9008324,0,18.1948091,-18.1948091,0,-18.1948091,-0.317499419,-0.0593016502,-0.659864093,0,0,0,-35.1162009,-22.3237457,-2.67101019,-5.37230617,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36898.6,67.0884,1.29953,16.0638,185.843,11.5666,12.2944,232.433,1895.95,129.793,129.793,37.6243433847776174,-122.377190223159076,20899451.5023076572,7.14657536902633428
47.52,7.025645634696918,3.001187632368875,9.777726347851344,-0.3955057467386432,0.961220316564223,2.645204375859273,7.028992798751314,2.998943294107827,9.776623740932514,13.79538498,3356549.417,107.795717134,1249.28368823,107.3020535198444,6.514165353801118,7.984459438308075,0.1672953567947384,1.06530153720583,-0.2901415435606012,15.14268564701867,-7.44391210670404,-8.955162837254711,2.88637659068884,-0.5632167788460575,-30.84660684058462,107.3020535198444,6.514165353801118,7.984459438308075,1086.362733349269,-611.6115088233743,80.35612943091735,64.82236549976872,30.99790357831081,80.35612943091733,100.8139581423624,38.1461022604847,-1.15644211132063, 2094.525499,-10.78070271, 13.56023319,-10.78070271, 1504.928735, 3.989000451, 13.56023319, 3.989000451, 3149.280919,77.06783853,2479.584413,45.48909536342488,4.228127884653635,35.42299817566648,35.582901448011,35.582713472321,36.36520083789896,6.093502938889305,20.4538967250935,0.9365955273372386,0.2976890308087263,0.1050193068491153,0.1521216759603067,-0.5368706483371452,0.6992644077848068,0.3781281030749848,0.2825213843664415,0.5373593406633542,-0.6986082113247757,-0.3793390849877196,-0.2815907751900306,4.255596774017,3.4645321038519,37.624409559583,37.810649626272,-122.37715991461,-8815465.048923152,-14010313.48460483,12758752.4119755,-8863960.746173529,-13979681.96548049,12758752.4119755,0.19854208276405,35.582713472321,-3.2583153917283e-09,0.359987843,19.6654859,19.6654859,0.998350601,1.19705779,41996921,68.5914111,1.19705779,0.837069943,0,1,0.523,0,-0.634692488,-0.174,0.348,0,-0.296764066,-0.741910164,-0.742367108,0,0,-0.181010156,-1,37.4775199,0,20.4554034,-20.4554034,0,-20.4554034,-0.356946789,-0.0728551272,-0.707547615,0,0,0,-35.5827135,-23.5666002,-2.81960634,-3.97604845,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36898,67.0873,1.29953,16.065,185.876,12.1781,12.1318,232.334,1895.6,129.792,129.792,37.6244101913156257,-122.377160105458117,20899451.891803395,7.02899279875131366
47.76,6.951895381568043,3.243061882058357,10.40789179323169,-0.2000886976895832,1.065393218711526,2.588978000054806,6.955157918841498,3.240647480137904,10.40690042177743,13.82366452,3359985.676,107.906264726,1253.2447528,107.4047584679486,6.73982821100018,7.909142886339488,0.7008458315839805,0.711781088688717,-0.2989959315163091,15.73160948084435,-7.556461296061151,-9.871029862191346,2.849843552613206,-0.5765529074567732,-30.68548867760822,107.4047584679486,6.73982821100018,7.909142886339488,1090.068791666426,-613.4110942961668,78.09781848265069,68.51189056896318,29.16528014585253,78.09781848265069,99.29215885131877,42.24344670627156,0.5660106779699428, 2094.519755,-10.78069818, 13.56025884,-10.78069818,  1504.92834,  3.98904364, 13.56025884,  3.98904364, 3149.275417,77.06777718,2479.582439,45.48909336469423,4.228131250328564,35.42297908949025,35.657273273915,35.6570849004,38.27774622655983,5.221687762637079,22.83931843166536,0.9280199372732842,0.3125143124502872,0.1070289187698154,0.1722167561068844,-0.5553331664682677,0.6972966271024544,0.3638917110606351,0.2701209186146663,0.5558027012248211,-0.6966619048073152,-0.365105401134165,-0.2691534762251753,4.2115829641299,3.5810269322634,37.624475398499,37.810715575829,-122.37712653304,-8815203.87996632,-14010460.48677726,12758771.43084534,-8863944.74888516,-13979674.7453448,12758771.43084534,0.19954482055579,35.6570849004,0,0.401621306,19.6653363,19.6653363,0.998347918,1.19705772,41996903.3,68.5914074,1.19705772,0.795436416,0,1,0.523,0,-0.668072702,-0.174,0.348,0,-0.295409171,-0.738522928,-0.738779769,0,0,-0.174874219,-1,39.0213347,0,22.8410008,-22.8410008,0,-22.8410008,-0.398575464,-0.087725299,-0.755798001,0,0,0,-35.6570849,-24.7169437,-2.95721986,-2.39120918,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36899.5,67.0899,1.29953,16.0661,185.902,12.645,11.9481,232.196,1895.42,129.791,129.791,37.624476037003781,-122.377126637850296,20899451.8892291859,6.95515791884149781
48,6.926139359652732,3.511400608753817,11.01638336584161,0.001782906746518365,1.18244124385963,2.459285548216483,6.929303062662105,3.50881519731096,11.01550990468385,13.88518432,3367465.152,108.145537366,1257.32916281,107.642059127537,6.878396825740872,7.831475988539298,1.287535558241015,0.3475526113287728,-0.3057090882972986,16.26480764910192,-7.694258109669274,-10.83022427470691,2.813057324649542,-0.5809727931399764,-30.56950511300562,107.642059127537,6.878396825740872,7.831475988539298,1093.909530661922,-615.2405952793818,75.61463019848514,72.33589467528691,27.30207489806849,75.61463019848513,97.62101045454797,46.47074481797153,2.462812652965687, 2094.514011,-10.78069366, 13.56028449,-10.78069366, 1504.927945,  3.98908683, 13.56028449,  3.98908683, 3149.269916,77.06771584,2479.580466,45.48909136591808,4.228134616080141,35.42296000287938,35.297266047448,35.297079576031,40.14906148033702,4.224840670214385,25.34568743263939,0.9185184975316955,0.3270575094790311,0.1090281560396895,0.1935717344450766,-0.5738585310954283,0.6952093851784761,0.3481566753937117,0.2572104710690454,0.5743077980371433,-0.6945990091759086,-0.3493728328208751,-0.2562057635032647,4.1612109268076,3.646653549309,37.624540183998,37.810780474065,-122.37708969314,-8814941.805126503,-14010607.9243188,12758789.88094328,-8863927.849705521,-13979667.96858804,12758789.88094328,0.20054755834753,35.297079576031,0,0.445365697,19.6651868,19.6651868,0.998360909,1.19705771,41996884.7,68.5914068,1.19705771,0.751692013,0,1,0.523,0,-0.700733314,-0.174,0.348,0,-0.294889114,-0.737222785,-0.737268093,0,0,-0.151864453,-1,40.5343556,0,25.3475544,-25.3475544,0,-25.3475544,-0.442314825,-0.10395276,-0.804686074,0,0,0,-35.2970796,-25.7442135,-3.08021862,-0.617405969,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36903.2,67.0968,1.29952,16.0672,185.922,12.9517,11.7423,232.017,1895.42,129.79,129.79,37.6245408275895699,-122.377089708857127,20899451.4524410814,6.92930306266210483
48.24,6.947931838672393,3.809004178658804,11.58627797654868,0.1926719608800179,1.309612735889401,2.26335508827298,6.950981679774982,3.806248352244164,11.58552951581102,13.98320134,3379356.142,108.525244181,1261.52923739,108.0259714963013,6.929886865188656,7.752081965589934,1.920811650511905,-0.004089844439892687,-0.3090404487397826,16.73995763776051,-7.863254208908497,-11.83926690887061,2.775969211250458,-0.5768121401726128,-30.50449659749304,108.0259714963013,6.929886865188656,7.752081965589934,1097.871342355004,-617.10679317441,72.89539249831665,76.28074387619323,25.40154504545353,72.89539249831662,95.78371946213139,50.82009312706924,4.530545777381578, 2094.508266,-10.78068914, 13.56031014,-10.78068914,  1504.92755, 3.989130026, 13.56031014, 3.989130026, 3149.264413,77.06765448,2479.578492,45.48908936691012,4.228137982222016,35.42294091405518,34.461441297084,34.461259238917,41.98065330840559,3.105417949534358,27.96696445001626,0.9079856590168431,0.3413541121876632,0.111075688803368,0.216105540116811,-0.592446440899402,0.6928544042235104,0.3309423497911361,0.2437973550480748,0.592874329249689,-0.6922712521778275,-0.3321604698716226,-0.2427549492379856,4.1045823506097,3.6611168024813,37.624603812041,37.810844217134,-122.37704929024,-8814678.793702146,-14010755.80519432,12758807.70698942,-8863910.01798445,-13979661.64333041,12758807.70698942,0.20155029613927,34.461259238917,3.2583152838169e-09,0.491115611,19.6650372,19.6650372,0.998391072,1.19705775,41996865.4,68.5914093,1.19705775,0.705942142,0,1,0.523,0,-0.732700622,-0.174,0.348,0,-0.295202314,-0.738005784,-0.73784729,0,0,-0.150330469,-1,42.0163054,0,27.9690245,-27.9690245,0,-27.9690245,-0.488059478,-0.121571778,-0.854272401,0,0,0,-34.4612592,-26.6167743,-3.18484039,1.34570538,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36909.5,67.1082,1.29952,16.0682,185.934,13.0939,11.5147,231.795,1895.65,129.789,129.789,37.6246044583626258,-122.377049213877655,20899450.5401096418,6.9509816797749826
48.48,7.012807477552026,4.137519916566659,12.10279702575734,0.3567492638671003,1.437917706319685,2.011836933428556,7.015727881139249,4.134596204953891,12.10218102515052,14.12088055,3395994.699,109.056049507,1265.83704592,108.5668315782757,6.899347816877537,7.672288763312118,2.593328642359862,-0.3249569518608411,-0.3039400674002195,17.15185419680721,-8.063658554413841,-12.90590325850662,2.738172354721013,-0.5649040666883419,-30.49142012782982,108.5668315782757,6.899347816877537,7.672288763312118,1101.939731857804,-619.0173159882202,69.92722419007988,80.33191373539576,23.45610553333229,69.92722419007987,93.76141361708652,55.28328710133361,6.765901115795755,  2094.50252,-10.78068461,  13.5603358,-10.78068461, 1504.927155, 3.989173231,  13.5603358, 3.989173231,  3149.25891,77.06759311,2479.576517,45.48908736746651,4.228141349097505,35.42292182107077,33.10918642953,33.109011518369,43.77319487094555,1.869427036245183,30.6958188111187,0.8963208756181881,0.3554220302603477,0.1132491041837257,0.239705462470593,-0.6110798144872469,0.69007008566661,0.3122843647657806,0.2299200137376965,0.6114852682456914,-0.6895170113603601,-0.3135036501442471,-0.2288395051327578,4.0423042808742,3.6271961120367,37.624666166847,37.810906689423,-122.37700522627,-8814414.818349844,-14010904.13912852,12758824.85082416,-8863891.226436712,-13979655.77944222,12758824.85082416,0.202553033931,33.109011518369,-3.2583152491726e-09,0.538743105,19.6648877,19.6648877,0.998439872,1.19705785,41996845.2,68.5914151,1.19705785,0.65831475,0,1,0.523,0,-0.763986375,-0.174,0.348,0,-0.296276439,-0.740691099,-0.740353686,0,0,-0.131922656,-1,43.4645781,0,30.6980799,-30.6980799,0,-30,-0.5235,-0.140532621,-0.904518995,0,0,0,-33.1090115,-27.3020979,-3.26721225,3.49868887,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36918.4,67.1244,1.29952,16.069,185.935,13.0771,11.2671,231.53,1896.12,129.788,129.788,37.6246668128034685,-122.377005055073226,20899449.1117525399,7.01572788113924872
48.72,7.113689876126179,4.49697566800017,12.5539654003235,0.4888696815419588,1.573173931293625,1.716996651887295,7.116465023494919,4.493888853969877,12.55348954353973,14.30126666,3417677.4,109.747337882,1270.24385433,109.2732193137412,6.79558131056146,7.593535905440482,3.297188539624047,-0.6024340248065805,-0.2958540166328518,17.49289344527767,-8.303398258751404,-14.03615591230238,2.698632335002584,-0.5464945834632736,-30.54015075357766,109.2732193137412,6.79558131056146,7.593535905440482,1106.098711079255,-620.9805052668094,66.69559871979213,84.47338342166853,21.45746436065775,66.69559871979209,91.53306341409015,59.85123695981024,9.165473719205504, 2094.496772,-10.78068009, 13.56036146,-10.78068009,  1504.92676,  3.98921645, 13.56036146,  3.98921645, 3149.253404,77.06753172,2479.574542,45.48908536736781,4.228144717076108,35.4229027218308,31.20065260306,31.200487779759,45.52607902344643,0.5259839230168464,33.5242310536548,0.8834356199920496,0.3692561507393456,0.1156390198603647,0.2642328850770825,-0.6297216576110999,0.6866929347837463,0.2922323024655013,0.2156472319537763,0.6301037308291076,-0.6861727421006054,-0.293451654083494,-0.2145282804411498,3.9751665460776,3.5500393319964,37.624727119564,37.810967762216,-122.3769574104,-8814149.855374543,-14011052.9377161,12758841.25098771,-8863871.451432725,-13979650.38865271,12758841.25098771,0.20355577172274,31.200487779759,3.2583152153043e-09,0.588108211,19.664738,19.664738,0.998508751,1.19705802,41996824.2,68.5914243,1.19705802,0.608949805,0,1,0.523,0,-0.794579974,-0.174,0.348,0,-0.297990007,-0.744975018,-0.744490949,0,0,-0.127320703,-1,44.8746205,0,33.5267005,-33.5267005,0,-30,-0.5235,-0.159210187,-0.953790161,0,0,0,-31.2004878,-27.7669238,-3.32336739,5.84210633,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36930.1,67.1456,1.29952,16.0696,185.924,12.9144,11.0022,231.222,1896.85,129.787,129.787,37.6247277613005409,-122.376957142039984,20899447.1276767552,7.11646502349491872
48.96,7.243162708116083,4.891583204183277,12.93080801405348,0.5926567387960922,1.73280745133888,1.39280085371797,7.245776864237126,4.888340534434314,12.93048001385765,14.52713165,3444640.09,110.606529792,1274.74097061,110.1515838631558,6.62985195834095,7.515189153517964,4.024841821408247,-0.8287862252689528,-0.2961098834024121,17.75503798469219,-8.604481438740081,-15.23407767286448,2.657187907564927,-0.5229888568327677,-30.67592015186349,110.1515838631558,6.62985195834095,7.515189153517964,1110.330176807234,-623.0081413723642,63.18462165662402,88.68700396878876,19.39389970361404,63.18462165662402,89.0740841488617,64.51489218793363,11.72350850152469, 2094.491022,-10.78067556, 13.56038714,-10.78067556, 1504.926365, 3.989259689, 13.56038714, 3.989259689, 3149.247896,77.06747031,2479.572566,45.48908336638134,4.228148086549623,35.42288361411343,28.697036616504,28.696885012452,47.23742833800473,-0.9127969284759829,36.4445060344481,0.8692579315833036,0.3828262100839969,0.1183479921653537,0.2895315077891693,-0.6483170491045978,0.6825655699393273,0.2708446065627866,0.2010782078435088,0.6486749626149617,-0.6820809953104805,-0.2720626288320644,-0.1999205709919034,3.9030068221584,3.4364189331981,37.624786526432,37.81102729186,-122.37690575947,-8813883.885168016,-14011202.21489552,12758856.84236249,-8863850.673438897,-13979645.48502195,12758856.84236249,0.20455850951448,28.696885012452,0,0.639076625,19.6645883,19.6645883,0.998599113,1.19705824,41996802.4,68.5914371,1.19705824,0.557981614,0,1,0.523,0,-0.824448655,-0.174,0.348,0,-0.30021258,-0.75053145,-0.749931446,0,0,-0.0966410156,-1,46.2414201,0,36.4471906,-36.4471906,0,-30,-0.5235,-0.176976836,-1.00142549,0,0,0,-28.696885,-27.9774105,-3.34926057,8.37424793,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36944.6,67.1719,1.29952,16.0699,185.901,12.6245,10.7192,230.871,1897.85,129.786,129.786,37.6247871593464254,-122.376905392223989,20899444.5492681116,7.24577686423712564
49.2,7.392631809408001,5.323152356283291,13.22807232372841,0.6497967255703954,1.852178243237971,1.056216314542106,7.395069645302934,5.319763629878785,13.22789971735751,14.80127048,3477091.063,111.64014692,1279.31918543,111.2072531750105,6.41476687227761,7.437742375007739,4.77502828580338,-1.00117356109315,-0.2773779615765832,17.92990303474613,-8.946324224834786,-16.50446770942005,2.620014210187311,-0.4953286818135143,-30.88265161413865,111.2072531750105,6.41476687227761,7.437742375007739,1114.61414847057,-625.1137480278413,59.3774390106413,92.9527417507296,17.25195472847317,59.37743901064132,86.35761591880041,69.2645395852913,14.4328837469201, 2094.485269,-10.78067103, 13.56041283,-10.78067103, 1504.925969, 3.989302952, 13.56041283, 3.989302952, 3149.242385,77.06740885,2479.570589,45.48908136426367,4.228151457928001,35.42286449559391,25.561244048178,25.561109009602,48.90435838943385,-2.431738565174868,39.45065353475658,0.8537341367232666,0.3960762653872907,0.1214931895458092,0.3154378238008583,-0.6667982844824868,0.677541692358683,0.2481803119047175,0.1863433275162317,0.6671314853423516,-0.677095401648986,-0.2493953270756881,-0.1851468853735235,3.8263469192054,3.293990758884,37.624844226462,37.811085117421,-122.37685019763,-8813616.892687818,-14011351.98788217,12758871.55590863,-8863828.87750013,-13979641.08587186,12758871.55590863,0.20556124730622,25.561109009602,3.2583151502241e-09,0.691543796,19.6644385,19.6644385,0.998712301,1.19705853,41996779.8,68.5914535,1.19705853,0.505514729,0,1,0.505514729,0,-0.853542072,-0.174,0.348,0,-0.302800087,-0.757000217,-0.756329541,0,0,-0.0813011719,-1,47.5591284,0,39.4535595,-39.4535595,0,-30,-0.5235,-0.193876994,-1.04741907,0,0,0,-25.561109,-27.8993242,-3.34078749,11.0920963,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36961.9,67.2035,1.29951,16.07,185.863,12.2295,10.4195,230.477,1899.16,129.785,129.785,37.6248448452379023,-122.376849730590976,20899441.3396638297,7.39506964530293409
49.44,7.552653127978568,5.776058601544023,13.44459055471437,0.6893157863864122,1.928300483350911,0.7226911103857027,7.554899989970399,5.772536129484444,13.4445802963691,15.12698692,3515265.479,112.855555799,1283.96669691,112.4463564274697,6.162980544110674,7.362816836665104,5.554296078907273,-1.122977680455069,-0.2914416315675581,18.0161662959776,-9.354056717772703,-17.84547936346217,2.598190906957164,-0.4643835404566133,-31.19157532083018,112.4463564274697,6.162980544110674,7.362816836665104,1118.929286398644,-627.3072750803896,55.25679535163525,97.24921580866156,15.02175312135011,55.25679535163528,83.3578931030948,74.08741064766765,17.28854290296918, 2094.479511,-10.78066649, 13.56043854,-10.78066649, 1504.925573, 3.989346245, 13.56043854, 3.989346245, 3149.236871,77.06734736,2479.56861,45.4890793607625,4.228154831636038,35.42284536386327,21.757458027452,21.757343082787,50.5225383323452,-4.01517341918264,42.53704523097453,0.8368349462919862,0.4089293177454515,0.1251788116857439,0.341781144678394,0.6850778791240137,-0.6715005448701686,-0.2243092923782232,-0.1715828054520346,0.6853860629318004,-0.6710951117412991,-0.2255193814400124,-0.170347598546894,3.7462928402542,3.1304486184685,37.624900041616,37.811141060883,-122.37679065898,-8813348.867888942,-14011502.27644484,12758885.31845377,-8863806.053669143,-13979637.21106082,12758885.31845377,0.20656398509795,21.757343082787,3.2583151192003e-09,0.745411493,19.6642887,19.6642887,0.998849614,1.19705888,41996756.4,68.5914737,1.19705888,0.451647385,0,1,0.451647385,0,-0.88178464,-0.174,0.348,0,-0.305578947,-0.763947368,-0.76323459,0,0,-0.0705632813,-1,48.8199925,0,42.5401786,-42.5401786,0,-30,-0.5235,-0.20995292,-1.09173756,0,0,0,-21.7573431,-27.4982259,-3.29380419,13.9947387,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,36982.2,67.2404,1.29951,16.0698,185.81,11.7523,10.1096,230.04,1900.77,129.784,129.784,37.6249006403440731,-122.376790092209518,20899437.4633144625,7.5548999899703988
49.68,7.719332975928351,6.251261152951156,13.58240786816936,0.6931753820925672,2.044939391471893,0.4019100667178188,7.721375116680364,6.247619590430825,13.58256594098166,15.50795342,3559404.414,114.260294747,1288.67636376,113.8762229587132,5.885656714207357,7.278725539395138,6.360518527248971,-1.203074786274044,-0.3324325465936298,18.00330544255997,-9.827967418318163,-19.26301768847282,2.59421079253637,-0.4310977892163639,-31.60903639770646,113.8762229587132,5.885656714207357,7.278725539395138,1123.253853743045,-629.6080993361924,50.80543106433602,101.5546129009104,12.68399498151705,50.80543106433601,80.04412563899308,78.97541785523588,20.27896153795574, 2094.473749,-10.78066196, 13.56046428,-10.78066196, 1504.925177, 3.989389574, 13.56046428, 3.989389574, 3149.231351,77.06728582,2479.56663,45.48907735561723,4.228158208112585,35.42282621643289,17.251949805766,17.251858666569,52.08724596249255,-5.647968590012614,45.69830059553173,0.8185531673231963,0.4212999377593524,0.1294891498664746,0.3683878863046216,0.703056666459391,-0.6643469642858476,-0.1993142348860566,-0.1569339687988971,0.7033397770573487,-0.6639848445076446,-0.2005172796748308,-0.1556602223590974,3.6572490065875,2.9526669665905,37.624953775202,37.811194925521,-122.37672708593,-8813079.805853637,-14011653.10400769,12758898.05272445,-8863782.197140519,-13979633.88408467,12758898.05272445,0.20756672288969,17.251858666569,-3.2583150893293e-09,0.800585808,19.6641387,19.6641387,0.999012278,1.1970593,41996732.1,68.5914979,1.1970593,0.396473492,0,1,0.396473492,0,-0.90909394,-0.174,0.348,0,-0.308485268,-0.77121317,-0.770484034,0,0,-0.0552234375,-1,50.0201597,0,45.7016668,-45.7016668,0,-30,-0.5235,-0.225244813,-1.13433875,0,0,0,-17.2518587,-26.7396319,-3.20414272,17.0748188,0,0,0,-0,0,0,0.002,0,0,-0.0025,0,0.0025,-0.005,-0.0025,0,0,0,0,37005.5,67.2827,1.29951,16.0692,185.741,11.2142,9.77265,229.558,1902.7,129.783,129.783,37.6249543475265824,-122.376726420542354,20899432.8867948987,7.72137511668036414
